order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,final_amount,payment_method,device_type,city,order_status
ORD16567,CUST02127,2024-11-09,Face Wash,Beauty,4,475.71,10,1712.56,Credit Card,Tablet,Coimbatore,Delivered
ORD16568,CUST01411,2024-09-27,Biography,Books,4,531.11,10,1912.0,UPI,Tablet,Kolkata,Returned
ORD16569,CUST01945,2024-12-28,Power Bank,Electronics,2,2913.67,5,5535.97,Credit Card,Desktop,Chennai,Delivered
ORD16570,CUST00243,2024-03-22,Technical Book,Books,3,1189.63,10,3212.0,UPI,Mobile,Lucknow,Delivered
ORD16571,CUST02143,2024-07-02,Dumbbells,Sports,3,2572.45,0,7717.35,UPI,Mobile,Kolkata,Cancelled
ORD16572,CUST00594,2024-05-15,Bluetooth Speaker,Electronics,1,6338.56,10,5704.7,Net Banking,Mobile,Bhopal,Delivered
ORD16573,CUST02369,2024-07-27,Power Bank,Electronics,4,1914.14,10,6890.9,UPI,Mobile,Mumbai,Delivered
ORD16574,CUST00989,2024-12-09,Self Help,Books,4,428.47,15,1456.8,Debit Card,Mobile,Kolkata,Delivered
ORD16575,CUST00593,2024-11-25,Laptop,Electronics,3,78857.55,5,224744.02,COD,Tablet,Ahmedabad,Delivered
ORD16576,CUST00972,2024-10-24,Dumbbells,Sports,5,2244.84,5,10662.99,UPI,Tablet,Mumbai,Delivered
ORD16577,CUST01745,2024-11-20,Kurta,Fashion,4,2125.99,0,8503.96,UPI,Desktop,Lucknow,Delivered
ORD16578,CUST02360,2024-02-04,Shampoo,Beauty,4,456.54,5,1734.85,UPI,Tablet,Delhi,Delivered
ORD16579,CUST02092,2024-03-01,Dress,Fashion,2,1629.11,0,3258.22,Debit Card,Mobile,Indore,Delivered
ORD16580,CUST01002,2024-10-02,Smartwatch,Electronics,4,9861.64,0,39446.56,Net Banking,Tablet,Nagpur,Delivered
ORD16581,CUST01874,2024-07-07,Face Wash,Beauty,1,366.27,20,293.02,COD,Mobile,Hyderabad,Returned
ORD16582,CUST01813,2024-02-08,Cricket Bat,Sports,5,2234.31,20,8937.24,Net Banking,Tablet,Chennai,Returned
ORD16583,CUST00152,2024-12-07,Smart TV,Electronics,1,64485.27,15,54812.48,Debit Card,Mobile,Pune,Delivered
ORD16584,CUST00754,2024-02-21,Nail Polish,Beauty,3,374.52,0,1123.56,Net Banking,Desktop,Mumbai,Delivered
ORD16585,CUST01543,2024-10-20,Sneakers,Fashion,2,3964.27,5,7532.11,Credit Card,Mobile,Pune,Returned
ORD16586,CUST00073,2024-09-14,Handbag,Fashion,3,1923.44,10,5193.29,Debit Card,Tablet,Delhi,Delivered
ORD16587,CUST01851,2024-10-06,Cricket Bat,Sports,5,2288.09,5,10868.43,COD,Tablet,Bengaluru,Delivered
ORD16588,CUST01289,2024-12-05,Handbag,Fashion,1,3614.01,0,3614.01,UPI,Desktop,Bhopal,Delivered
ORD16589,CUST00485,2024-12-23,Badminton Racket,Sports,4,1195.1,0,4780.4,Credit Card,Desktop,Mumbai,Delivered
ORD16590,CUST01800,2024-01-26,Resistance Bands,Sports,4,935.63,5,3555.39,Credit Card,Desktop,Delhi,Delivered
ORD16591,CUST01350,2024-12-14,Saree,Fashion,2,2219.86,15,3773.76,Net Banking,Mobile,Indore,Cancelled
ORD16592,CUST01794,2024-09-26,Biography,Books,3,456.33,0,1368.99,COD,Desktop,Indore,Delivered
ORD16593,CUST00688,2024-09-03,Handbag,Fashion,5,3445.05,0,17225.25,UPI,Mobile,Ahmedabad,Delivered
ORD16594,CUST00105,2024-06-14,Cricket Bat,Sports,5,1847.37,20,7389.48,UPI,Mobile,Bhopal,Delivered
ORD16595,CUST01492,2024-06-03,Bluetooth Speaker,Electronics,5,3744.94,10,16852.23,UPI,Desktop,Jaipur,Delivered
ORD16596,CUST01981,2024-06-01,Smartphone,Electronics,1,35212.68,10,31691.41,UPI,Desktop,Lucknow,Delivered
ORD16597,CUST02212,2024-01-26,Jeans,Fashion,4,1118.26,0,4473.04,UPI,Mobile,Coimbatore,Returned
ORD16598,CUST00999,2024-11-16,Bluetooth Speaker,Electronics,5,7844.75,20,31379.0,Net Banking,Desktop,Surat,Returned
ORD16599,CUST01571,2024-09-15,Self Help,Books,5,255.04,10,1147.68,Debit Card,Mobile,Lucknow,Delivered
ORD16600,CUST01338,2024-08-01,Laptop,Electronics,1,54441.96,10,48997.76,UPI,Mobile,Chennai,Delivered
ORD16601,CUST00763,2024-08-03,Face Cream,Beauty,2,213.28,5,405.23,COD,Mobile,Mumbai,Returned
ORD16602,CUST02372,2024-09-04,Science Book,Books,3,1146.79,0,3440.37,Net Banking,Mobile,Coimbatore,Delivered
ORD16603,CUST01456,2024-10-05,Smart TV,Electronics,5,66520.47,20,266081.88,Debit Card,Desktop,Lucknow,Returned
ORD16604,CUST00344,2024-03-25,Air Purifier,Home & Kitchen,3,11462.57,20,27510.17,Debit Card,Mobile,Lucknow,Returned
ORD16605,CUST00068,2024-08-21,Air Purifier,Home & Kitchen,2,12953.39,5,24611.44,Debit Card,Mobile,Kolkata,Returned
ORD16606,CUST01981,2024-11-24,Self Help,Books,2,356.5,10,641.7,Net Banking,Tablet,Pune,Delivered
ORD16607,CUST00126,2024-09-24,Rice Cooker,Home & Kitchen,2,4171.24,0,8342.48,Net Banking,Tablet,Ahmedabad,Delivered
ORD16608,CUST01391,2024-06-13,Fiction Novel,Books,5,521.89,10,2348.51,COD,Mobile,Coimbatore,Cancelled
ORD16609,CUST00898,2024-06-25,Jacket,Fashion,2,4369.7,0,8739.4,COD,Desktop,Mumbai,Cancelled
ORD16610,CUST01605,2024-03-13,Laptop,Electronics,1,57835.0,0,57835.0,Credit Card,Mobile,Ahmedabad,Returned
ORD16611,CUST00462,2024-01-08,Science Book,Books,1,369.44,5,350.97,UPI,Desktop,Hyderabad,Delivered
ORD16612,CUST00689,2024-10-15,Comic Book,Books,3,343.73,5,979.63,Debit Card,Desktop,Coimbatore,Delivered
ORD16613,CUST00765,2024-11-01,T-Shirt,Fashion,2,470.51,10,846.92,Debit Card,Mobile,Kolkata,Delivered
ORD16614,CUST00756,2024-09-15,Cricket Bat,Sports,4,3805.22,0,15220.88,Credit Card,Tablet,Pune,Returned
ORD16615,CUST02329,2024-02-03,Fiction Novel,Books,4,205.5,5,780.9,Credit Card,Mobile,Surat,Returned
ORD16616,CUST02284,2024-06-14,Biography,Books,5,790.91,20,3163.64,COD,Tablet,Coimbatore,Returned
ORD16617,CUST00155,2024-12-17,Vacuum Cleaner,Home & Kitchen,3,5471.64,20,13131.94,Credit Card,Mobile,Bengaluru,Delivered
ORD16618,CUST02232,2024-03-06,Cricket Bat,Sports,3,3267.07,5,9311.15,Credit Card,Desktop,Nagpur,Returned
ORD16619,CUST00679,2024-10-02,Dress,Fashion,2,905.71,0,1811.42,Credit Card,Tablet,Chennai,Cancelled
ORD16620,CUST02064,2024-03-01,Face Cream,Beauty,2,331.92,20,531.07,Net Banking,Desktop,Lucknow,Cancelled
ORD16621,CUST01464,2024-03-01,T-Shirt,Fashion,4,417.86,5,1587.87,Debit Card,Desktop,Surat,Cancelled
ORD16622,CUST02158,2024-07-06,Jeans,Fashion,4,1668.45,0,6673.8,Debit Card,Desktop,Pune,Delivered
ORD16623,CUST01999,2024-06-12,Air Purifier,Home & Kitchen,2,9934.45,0,19868.9,Net Banking,Desktop,Hyderabad,Delivered
ORD16624,CUST00562,2024-10-25,Smartphone,Electronics,4,37071.52,10,133457.47,Debit Card,Desktop,Lucknow,Cancelled
ORD16625,CUST00600,2024-08-03,Handbag,Fashion,4,4595.67,5,17463.55,Debit Card,Mobile,Hyderabad,Delivered
ORD16626,CUST00119,2024-01-10,Hair Serum,Beauty,5,1252.18,5,5947.86,Debit Card,Mobile,Hyderabad,Delivered
ORD16627,CUST01893,2024-12-12,Resistance Bands,Sports,3,788.21,0,2364.63,Debit Card,Mobile,Jaipur,Returned
ORD16628,CUST02075,2024-11-01,Running Shoes,Sports,2,5493.64,15,9339.19,Net Banking,Desktop,Kolkata,Delivered
ORD16629,CUST00210,2024-10-05,Children Book,Books,2,249.51,15,424.17,Credit Card,Mobile,Bhopal,Returned
ORD16630,CUST02325,2024-10-28,Bedsheet,Home & Kitchen,5,723.3,5,3435.67,UPI,Desktop,Pune,Cancelled
ORD16631,CUST00168,2024-12-17,Resistance Bands,Sports,2,878.2,0,1756.4,COD,Tablet,Lucknow,Delivered
ORD16632,CUST02215,2024-09-01,Running Shoes,Sports,2,2239.97,5,4255.94,Debit Card,Tablet,Mumbai,Delivered
ORD16633,CUST01108,2024-10-13,Shampoo,Beauty,4,228.62,0,914.48,Debit Card,Tablet,Pune,Returned
ORD16634,CUST00526,2024-06-12,Perfume,Beauty,3,2889.87,5,8236.13,COD,Mobile,Chennai,Cancelled
ORD16635,CUST01866,2024-07-23,Science Book,Books,4,1072.18,0,4288.72,Net Banking,Tablet,Lucknow,Cancelled
ORD16636,CUST00928,2024-09-09,Handbag,Fashion,3,979.14,20,2349.94,COD,Desktop,Mumbai,Delivered
ORD16637,CUST00260,2024-06-23,Sunscreen,Beauty,4,959.97,0,3839.88,COD,Tablet,Bengaluru,Delivered
ORD16638,CUST00441,2024-12-02,Face Cream,Beauty,5,306.44,10,1378.98,Credit Card,Mobile,Kolkata,Delivered
ORD16639,CUST02089,2024-03-12,Mixer Grinder,Home & Kitchen,2,3727.12,0,7454.24,Net Banking,Mobile,Mumbai,Delivered
ORD16640,CUST01348,2024-09-10,Dumbbells,Sports,3,1425.2,15,3634.26,COD,Desktop,Delhi,Cancelled
ORD16641,CUST00338,2024-09-02,Self Help,Books,2,330.13,0,660.26,COD,Mobile,Indore,Cancelled
ORD16642,CUST00591,2024-10-24,Cricket Bat,Sports,1,3265.12,10,2938.61,Net Banking,Tablet,Delhi,Cancelled
ORD16643,CUST01762,2024-04-22,Badminton Racket,Sports,5,1847.69,0,9238.45,Net Banking,Tablet,Ahmedabad,Delivered
ORD16644,CUST02169,2024-04-18,Hair Serum,Beauty,5,1042.26,10,4690.17,COD,Desktop,Chennai,Returned
ORD16645,CUST02125,2024-09-16,Resistance Bands,Sports,1,947.03,15,804.98,Debit Card,Mobile,Jaipur,Cancelled
ORD16646,CUST01822,2024-04-21,Comic Book,Books,4,155.33,0,621.32,Net Banking,Mobile,Nagpur,Delivered
ORD16647,CUST00911,2024-10-04,Nail Polish,Beauty,2,315.41,10,567.74,Debit Card,Desktop,Pune,Delivered
ORD16648,CUST00119,2024-10-21,Power Bank,Electronics,2,2322.41,0,4644.82,Debit Card,Desktop,Pune,Delivered
ORD16649,CUST00586,2024-10-09,Science Book,Books,4,952.48,0,3809.92,Credit Card,Desktop,Chennai,Returned
ORD16650,CUST00694,2024-05-22,Dumbbells,Sports,2,2395.16,0,4790.32,Credit Card,Mobile,Indore,Cancelled
ORD16651,CUST00898,2024-10-22,Cookware Set,Home & Kitchen,3,1725.17,5,4916.73,Credit Card,Desktop,Hyderabad,Cancelled
ORD16652,CUST00147,2024-12-13,Cricket Bat,Sports,1,1773.06,15,1507.1,Net Banking,Desktop,Delhi,Delivered
ORD16653,CUST02226,2024-09-25,Smartwatch,Electronics,1,5260.72,5,4997.68,Net Banking,Mobile,Pune,Returned
ORD16654,CUST01976,2024-11-05,Running Shoes,Sports,2,2184.52,5,4150.59,COD,Tablet,Nagpur,Delivered
ORD16655,CUST00438,2024-05-08,Self Help,Books,4,372.77,10,1341.97,COD,Desktop,Coimbatore,Returned
ORD16656,CUST01873,2024-03-08,Fiction Novel,Books,2,292.82,5,556.36,UPI,Tablet,Nagpur,Delivered
ORD16657,CUST01288,2024-01-12,Jeans,Fashion,1,2428.39,10,2185.55,Debit Card,Tablet,Kolkata,Cancelled
ORD16658,CUST01182,2024-07-27,Smartphone,Electronics,4,17837.65,0,71350.6,Credit Card,Mobile,Bengaluru,Delivered
ORD16659,CUST00480,2024-03-03,Face Cream,Beauty,5,649.1,5,3083.22,UPI,Mobile,Indore,Returned
ORD16660,CUST00371,2024-10-12,Resistance Bands,Sports,5,384.88,10,1731.96,COD,Desktop,Kolkata,Cancelled
ORD16661,CUST01328,2024-12-13,Kurta,Fashion,4,1609.75,5,6117.05,UPI,Desktop,Surat,Delivered
ORD16662,CUST01999,2024-08-08,Face Cream,Beauty,4,734.98,0,2939.92,COD,Desktop,Surat,Returned
ORD16663,CUST01184,2024-11-03,Jeans,Fashion,4,1697.6,0,6790.4,Debit Card,Mobile,Delhi,Delivered
ORD16664,CUST01172,2024-10-16,Dress,Fashion,1,2878.09,0,2878.09,Credit Card,Desktop,Pune,Delivered
ORD16665,CUST00367,2024-11-09,Lipstick,Beauty,5,737.21,20,2948.84,Net Banking,Mobile,Hyderabad,Delivered
ORD16666,CUST00007,2024-09-13,Smartwatch,Electronics,4,5031.29,20,16100.13,Credit Card,Mobile,Surat,Delivered
ORD16667,CUST00122,2024-05-01,Face Wash,Beauty,4,346.59,5,1317.04,Net Banking,Tablet,Indore,Returned
ORD16668,CUST01605,2024-12-13,Rice Cooker,Home & Kitchen,1,2652.37,5,2519.75,Net Banking,Mobile,Mumbai,Returned
ORD16669,CUST02063,2024-05-16,Water Bottle,Home & Kitchen,4,307.25,0,1229.0,UPI,Tablet,Chennai,Delivered
ORD16670,CUST01295,2024-12-08,Power Bank,Electronics,3,1475.88,5,4206.26,Net Banking,Tablet,Lucknow,Delivered
ORD16671,CUST00242,2024-03-08,Dress,Fashion,3,2460.86,5,7013.45,COD,Desktop,Indore,Delivered
ORD16672,CUST00217,2024-08-10,Power Bank,Electronics,5,1853.29,15,7876.48,Debit Card,Mobile,Kolkata,Delivered
ORD16673,CUST01077,2024-01-26,Jeans,Fashion,5,803.54,5,3816.81,COD,Tablet,Kolkata,Delivered
ORD16674,CUST02279,2024-01-26,Resistance Bands,Sports,4,377.96,20,1209.47,Debit Card,Mobile,Indore,Returned
ORD16675,CUST00565,2024-09-04,Smartphone,Electronics,1,33005.55,0,33005.55,UPI,Mobile,Lucknow,Delivered
ORD16676,CUST02134,2024-11-09,Hair Serum,Beauty,5,1367.39,15,5811.41,COD,Tablet,Hyderabad,Cancelled
ORD16677,CUST00058,2024-09-21,History Book,Books,3,661.63,10,1786.4,COD,Tablet,Kolkata,Cancelled
ORD16678,CUST02264,2024-12-25,Smartwatch,Electronics,5,11064.33,0,55321.65,Debit Card,Tablet,Nagpur,Returned
ORD16679,CUST01905,2024-05-22,Sneakers,Fashion,2,1957.77,10,3523.99,COD,Tablet,Mumbai,Returned
ORD16680,CUST01677,2024-09-18,Cookware Set,Home & Kitchen,3,2837.03,0,8511.09,Net Banking,Tablet,Kolkata,Delivered
ORD16681,CUST00041,2024-08-26,Rice Cooker,Home & Kitchen,4,2837.79,10,10216.04,Net Banking,Tablet,Lucknow,Delivered
ORD16682,CUST01751,2024-12-13,Air Purifier,Home & Kitchen,2,11029.65,0,22059.3,COD,Tablet,Surat,Delivered
ORD16683,CUST00075,2024-12-19,Badminton Racket,Sports,3,1624.97,15,4143.67,Debit Card,Desktop,Nagpur,Delivered
ORD16684,CUST02287,2024-04-03,Power Bank,Electronics,1,2819.51,0,2819.51,UPI,Tablet,Mumbai,Delivered
ORD16685,CUST02183,2024-12-01,Smart TV,Electronics,1,62523.7,5,59397.51,Credit Card,Mobile,Chennai,Cancelled
ORD16686,CUST01354,2024-09-18,Children Book,Books,5,189.75,5,901.31,UPI,Desktop,Kolkata,Returned
ORD16687,CUST00402,2024-12-10,Tablet PC,Electronics,1,37887.3,10,34098.57,Debit Card,Tablet,Nagpur,Delivered
ORD16688,CUST00948,2024-08-04,Sneakers,Fashion,4,4115.1,20,13168.32,COD,Tablet,Bhopal,Cancelled
ORD16689,CUST00753,2024-03-22,Cookware Set,Home & Kitchen,4,1504.8,20,4815.36,COD,Desktop,Surat,Delivered
ORD16690,CUST02295,2024-09-08,Yoga Mat,Sports,1,631.32,0,631.32,Net Banking,Tablet,Jaipur,Cancelled
ORD16691,CUST00959,2024-11-10,Tablet PC,Electronics,2,20896.13,5,39702.65,UPI,Desktop,Lucknow,Delivered
ORD16692,CUST01368,2024-12-18,Saree,Fashion,1,5685.19,0,5685.19,COD,Mobile,Surat,Cancelled
ORD16693,CUST01419,2024-02-02,Children Book,Books,5,361.41,0,1807.05,COD,Mobile,Delhi,Delivered
ORD16694,CUST00752,2024-05-02,Fiction Novel,Books,4,214.87,0,859.48,Credit Card,Tablet,Bhopal,Returned
ORD16695,CUST02088,2024-09-10,Science Book,Books,4,1070.42,0,4281.68,UPI,Mobile,Bengaluru,Delivered
ORD16696,CUST01493,2024-11-20,Air Purifier,Home & Kitchen,1,12951.74,0,12951.74,UPI,Desktop,Coimbatore,Delivered
ORD16697,CUST00183,2024-07-06,Lipstick,Beauty,2,555.4,20,888.64,COD,Mobile,Lucknow,Delivered
ORD16698,CUST00892,2024-09-09,Perfume,Beauty,3,2401.27,20,5763.05,Debit Card,Tablet,Bhopal,Cancelled
ORD16699,CUST01991,2024-12-01,Pillow Set,Home & Kitchen,1,1372.77,10,1235.49,COD,Tablet,Jaipur,Delivered
ORD16700,CUST00751,2024-11-02,Cycling Gloves,Sports,4,436.11,0,1744.44,Credit Card,Desktop,Coimbatore,Cancelled
ORD16701,CUST02375,2024-02-10,Lipstick,Beauty,5,479.88,0,2399.4,UPI,Mobile,Chennai,Delivered
ORD16702,CUST01402,2024-01-01,Jeans,Fashion,3,1721.56,5,4906.45,Credit Card,Desktop,Coimbatore,Returned
ORD16703,CUST00128,2024-03-04,Resistance Bands,Sports,3,656.36,10,1772.17,Debit Card,Mobile,Ahmedabad,Delivered
ORD16704,CUST00393,2024-03-22,Saree,Fashion,3,3341.0,0,10023.0,UPI,Desktop,Pune,Delivered
ORD16705,CUST00938,2024-11-14,Comic Book,Books,3,339.09,0,1017.27,Credit Card,Mobile,Ahmedabad,Delivered
ORD16706,CUST01642,2024-01-23,Bluetooth Speaker,Electronics,3,3794.99,0,11384.97,Credit Card,Desktop,Pune,Cancelled
ORD16707,CUST00275,2024-12-06,Dumbbells,Sports,2,2039.55,0,4079.1,Credit Card,Desktop,Bengaluru,Delivered
ORD16708,CUST02090,2024-11-15,Science Book,Books,1,1079.86,20,863.89,COD,Tablet,Ahmedabad,Cancelled
ORD16709,CUST01321,2024-09-02,Football,Sports,3,540.75,10,1460.03,Credit Card,Mobile,Delhi,Delivered
ORD16710,CUST00729,2024-10-26,Nail Polish,Beauty,1,198.92,10,179.03,Net Banking,Mobile,Bhopal,Delivered
ORD16711,CUST00078,2024-09-16,Cycling Gloves,Sports,1,403.39,5,383.22,Credit Card,Desktop,Kolkata,Delivered
ORD16712,CUST00290,2024-02-07,Smart TV,Electronics,4,44651.48,5,169675.62,Net Banking,Tablet,Delhi,Delivered
ORD16713,CUST00035,2024-12-03,Saree,Fashion,2,5699.11,0,11398.22,Net Banking,Mobile,Kolkata,Delivered
ORD16714,CUST00999,2024-02-20,Jacket,Fashion,3,4579.17,5,13050.63,COD,Desktop,Mumbai,Delivered
ORD16715,CUST01866,2024-04-11,Running Shoes,Sports,5,4224.51,5,20066.42,Credit Card,Tablet,Pune,Returned
ORD16716,CUST01152,2024-02-24,Dress,Fashion,1,2849.95,20,2279.96,COD,Tablet,Mumbai,Delivered
ORD16717,CUST02050,2024-10-16,Perfume,Beauty,3,635.96,0,1907.88,Net Banking,Tablet,Bhopal,Cancelled
ORD16718,CUST00900,2024-11-20,Face Cream,Beauty,3,513.45,0,1540.35,Debit Card,Mobile,Bengaluru,Returned
ORD16719,CUST01380,2024-01-07,Bluetooth Speaker,Electronics,2,6507.74,0,13015.48,Net Banking,Mobile,Jaipur,Cancelled
ORD16720,CUST00614,2024-05-27,Smartwatch,Electronics,4,5252.39,15,17858.13,COD,Mobile,Bengaluru,Returned
ORD16721,CUST00031,2024-08-04,Face Wash,Beauty,1,187.62,0,187.62,Credit Card,Desktop,Indore,Delivered
ORD16722,CUST00707,2024-04-19,Earphones,Electronics,3,1618.54,0,4855.62,Net Banking,Tablet,Pune,Delivered
ORD16723,CUST01548,2024-10-01,Kurta,Fashion,5,1080.5,10,4862.25,COD,Mobile,Delhi,Delivered
ORD16724,CUST00422,2024-03-28,Pillow Set,Home & Kitchen,4,1226.98,5,4662.52,Credit Card,Tablet,Coimbatore,Delivered
ORD16725,CUST01322,2024-02-19,Rice Cooker,Home & Kitchen,5,2372.37,5,11268.76,Credit Card,Desktop,Bhopal,Cancelled
ORD16726,CUST00230,2024-08-27,Yoga Mat,Sports,3,790.29,10,2133.78,Debit Card,Tablet,Surat,Delivered
ORD16727,CUST01819,2024-12-22,Badminton Racket,Sports,4,2916.87,0,11667.48,Credit Card,Mobile,Bhopal,Delivered
ORD16728,CUST00133,2024-11-01,Power Bank,Electronics,5,1392.72,20,5570.88,COD,Mobile,Delhi,Delivered
ORD16729,CUST01683,2024-11-11,Pillow Set,Home & Kitchen,4,1419.71,10,5110.96,Debit Card,Mobile,Chennai,Delivered
ORD16730,CUST01324,2024-12-12,Cricket Bat,Sports,3,2726.84,5,7771.49,Credit Card,Desktop,Ahmedabad,Delivered
ORD16731,CUST01486,2024-04-18,Dumbbells,Sports,3,2553.4,20,6128.16,Net Banking,Tablet,Coimbatore,Delivered
ORD16732,CUST00595,2024-12-17,Self Help,Books,2,637.1,5,1210.49,Credit Card,Mobile,Delhi,Delivered
ORD16733,CUST00765,2024-11-01,T-Shirt,Fashion,4,845.7,0,3382.8,Credit Card,Mobile,Bengaluru,Delivered
ORD16734,CUST00870,2024-03-02,Sneakers,Fashion,1,4045.81,5,3843.52,UPI,Tablet,Surat,Delivered
ORD16735,CUST01682,2024-11-03,Air Purifier,Home & Kitchen,2,10110.37,0,20220.74,Net Banking,Desktop,Mumbai,Cancelled
ORD16736,CUST00895,2024-09-20,Yoga Mat,Sports,3,618.35,0,1855.05,Credit Card,Mobile,Delhi,Returned
ORD16737,CUST00292,2024-10-05,Dress,Fashion,1,2725.58,5,2589.3,Credit Card,Desktop,Bhopal,Delivered
ORD16738,CUST00960,2024-12-17,History Book,Books,4,469.33,0,1877.32,COD,Mobile,Indore,Delivered
ORD16739,CUST02379,2024-03-26,Bluetooth Speaker,Electronics,5,7106.6,0,35533.0,Debit Card,Desktop,Bengaluru,Delivered
ORD16740,CUST01647,2024-10-10,Lipstick,Beauty,3,603.82,0,1811.46,COD,Tablet,Jaipur,Delivered
ORD16741,CUST02077,2024-10-18,Sneakers,Fashion,5,1748.58,0,8742.9,Credit Card,Tablet,Mumbai,Returned
ORD16742,CUST02155,2024-07-23,Dumbbells,Sports,5,2578.08,0,12890.4,Credit Card,Mobile,Bhopal,Delivered
ORD16743,CUST02298,2024-09-13,Nail Polish,Beauty,1,292.91,10,263.62,COD,Desktop,Bhopal,Cancelled
ORD16744,CUST01273,2024-07-24,Face Wash,Beauty,1,204.3,10,183.87,UPI,Mobile,Chennai,Cancelled
ORD16745,CUST02183,2024-11-11,Hair Serum,Beauty,2,893.71,10,1608.68,Net Banking,Mobile,Hyderabad,Delivered
ORD16746,CUST02057,2024-12-20,Jeans,Fashion,1,1658.76,0,1658.76,UPI,Desktop,Lucknow,Cancelled
ORD16747,CUST01248,2024-03-09,Pillow Set,Home & Kitchen,2,1449.14,5,2753.37,Credit Card,Tablet,Coimbatore,Delivered
ORD16748,CUST02042,2024-07-24,Dumbbells,Sports,1,1233.79,5,1172.1,UPI,Desktop,Mumbai,Returned
ORD16749,CUST02356,2024-04-07,Biography,Books,3,476.91,5,1359.19,Credit Card,Mobile,Hyderabad,Returned
ORD16750,CUST01661,2024-10-09,Cricket Bat,Sports,1,2034.82,0,2034.82,COD,Mobile,Hyderabad,Delivered
ORD16751,CUST00341,2024-05-03,Face Cream,Beauty,1,830.89,20,664.71,Debit Card,Tablet,Indore,Delivered
ORD16752,CUST00346,2024-06-09,Sneakers,Fashion,4,1623.43,0,6493.72,Debit Card,Mobile,Coimbatore,Cancelled
ORD16753,CUST00359,2024-04-18,Resistance Bands,Sports,2,784.09,0,1568.18,UPI,Tablet,Indore,Delivered
ORD16754,CUST00481,2024-01-10,Sneakers,Fashion,3,3491.42,10,9426.83,Credit Card,Tablet,Bhopal,Delivered
ORD16755,CUST01093,2024-05-13,Dumbbells,Sports,5,1387.96,5,6592.81,Debit Card,Tablet,Bhopal,Delivered
ORD16756,CUST02427,2024-07-18,Self Help,Books,2,501.56,0,1003.12,UPI,Desktop,Kolkata,Returned
ORD16757,CUST00509,2024-09-25,Cookware Set,Home & Kitchen,5,3003.71,5,14267.62,COD,Tablet,Bengaluru,Cancelled
ORD16758,CUST01846,2024-11-13,Shampoo,Beauty,3,319.61,15,815.01,Net Banking,Tablet,Nagpur,Returned
ORD16759,CUST00566,2024-04-28,Cookware Set,Home & Kitchen,1,2575.3,0,2575.3,Credit Card,Tablet,Delhi,Delivered
ORD16760,CUST01923,2024-05-10,Laptop,Electronics,4,77552.59,0,310210.36,COD,Mobile,Ahmedabad,Cancelled
ORD16761,CUST02315,2024-10-05,Mixer Grinder,Home & Kitchen,1,2434.09,10,2190.68,Credit Card,Desktop,Indore,Delivered
ORD16762,CUST00213,2024-06-19,Laptop,Electronics,2,53730.76,0,107461.52,UPI,Desktop,Ahmedabad,Delivered
ORD16763,CUST01576,2024-07-24,Bluetooth Speaker,Electronics,4,5767.67,10,20763.61,UPI,Mobile,Kolkata,Delivered
ORD16764,CUST00558,2024-09-26,Pillow Set,Home & Kitchen,5,2259.4,15,9602.45,UPI,Desktop,Chennai,Cancelled
ORD16765,CUST02057,2024-06-28,Tablet PC,Electronics,5,33330.45,15,141654.41,UPI,Desktop,Jaipur,Returned
ORD16766,CUST01727,2024-05-06,Biography,Books,2,457.09,10,822.76,COD,Desktop,Hyderabad,Returned
ORD16767,CUST00748,2024-02-15,Smart TV,Electronics,3,38442.56,5,109561.3,Net Banking,Mobile,Delhi,Returned
ORD16768,CUST01335,2024-06-12,Kurta,Fashion,1,2403.5,15,2042.97,Credit Card,Tablet,Lucknow,Delivered
ORD16769,CUST01505,2024-12-03,Vacuum Cleaner,Home & Kitchen,5,9719.88,10,43739.46,Credit Card,Tablet,Kolkata,Cancelled
ORD16770,CUST01473,2024-03-10,Cricket Bat,Sports,2,2075.63,5,3943.7,Debit Card,Tablet,Bengaluru,Returned
ORD16771,CUST00721,2024-03-03,Resistance Bands,Sports,1,307.1,5,291.75,Debit Card,Desktop,Jaipur,Delivered
ORD16772,CUST02055,2024-09-01,Shampoo,Beauty,1,326.36,0,326.36,Net Banking,Desktop,Pune,Cancelled
ORD16773,CUST01935,2024-02-06,Kurta,Fashion,3,726.33,10,1961.09,Credit Card,Desktop,Ahmedabad,Delivered
ORD16774,CUST01781,2024-01-04,Children Book,Books,2,171.33,0,342.66,Credit Card,Tablet,Surat,Delivered
ORD16775,CUST00796,2024-12-25,Cookware Set,Home & Kitchen,4,2456.71,5,9335.5,Net Banking,Mobile,Lucknow,Delivered
ORD16776,CUST02114,2024-10-20,Cookware Set,Home & Kitchen,5,1447.67,5,6876.43,COD,Desktop,Kolkata,Delivered
ORD16777,CUST01325,2024-10-20,Power Bank,Electronics,1,1434.5,10,1291.05,Net Banking,Desktop,Delhi,Delivered
ORD16778,CUST01101,2024-07-11,Kurta,Fashion,1,2004.38,5,1904.16,Credit Card,Mobile,Chennai,Delivered
ORD16779,CUST01954,2024-09-07,Running Shoes,Sports,5,3269.25,20,13077.0,Debit Card,Mobile,Ahmedabad,Cancelled
ORD16780,CUST01107,2024-09-09,Hair Serum,Beauty,3,610.49,20,1465.18,Credit Card,Tablet,Ahmedabad,Delivered
ORD16781,CUST00302,2024-08-20,Perfume,Beauty,4,1671.16,0,6684.64,Debit Card,Desktop,Mumbai,Delivered
